Dept Code,Dept Name,Function,Sub-function,Programme group code,Programme group name,ID or Non-ID,CAP or CUR,Sector,NUTS 1 region,1999-00,2000-01,2001-02,2002-03,2003-04,2004-05
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CUR,CG,ENGLAND_South West,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CUR,CG,ENGLAND_East Midlands,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CUR,CG,ENGLAND_North East,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CUR,CG,WALES,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CUR,CG,OUTSIDE UK,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,ENGLAND_South East,0,0,0,0,0,0.08
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,ENGLAND_London,0,0,0,0,0,0.07
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,ENGLAND_North West,0,0,0,0,0,0.07
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,ENGLAND_Eastern,0,0,0,0,0,0.05
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,ENGLAND_West Midlands,0,0,0,0,0,0.05
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,0.05
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,ENGLAND_South West,0,0,0,0,0,0.05
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,ENGLAND_East Midlands,0,0,0,0,0,0.04
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,ENGLAND_North East,0,0,0,0,0,0.03
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,SCOTLAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,WALES,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,NORTHERN IRELAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33506,SFI NDPB Sea Fish Industry.,ID,CAP,CG,OUTSIDE UK,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,ENGLAND_Eastern,0,0,0,0,0,4.59
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,ENGLAND_East Midlands,0,0,0,0,0,2.33
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,1.84
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,ENGLAND_West Midlands,0,0,0,0,0,1.78
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,ENGLAND_North West,0,0,0,0,0,0.79
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,ENGLAND_South West,0,0,0,0,0,0.74
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,ENGLAND_South East,0,0,0,0,0,0.55
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,ENGLAND_North East,0,0,0,0,0,0.2
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,ENGLAND_London,0,0,0,0,0,0.01
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,WALES,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CUR,CG,OUTSIDE UK,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,ENGLAND_Eastern,0,0,0,0,0,0.02
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,ENGLAND_East Midlands,0,0,0,0,0,0.01
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,0.01
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,ENGLAND_West Midlands,0,0,0,0,0,0.01
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,ENGLAND_North West,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,ENGLAND_South West,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,ENGLAND_South East,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,ENGLAND_North East,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,ENGLAND_London,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,SCOTLAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,WALES,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,NORTHERN IRELAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33505,BPC NDPB British Potato Council,ID,CAP,CG,OUTSIDE UK,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,ENGLAND_Eastern,0,0,0,0,0,1.19
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,ENGLAND_East Midlands,0,0,0,0,0,1.17
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,ENGLAND_South East,0,0,0,0,0,0.66
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,0.57
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,ENGLAND_West Midlands,0,0,0,0,0,0.45
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,ENGLAND_South West,0,0,0,0,0,0.43
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,ENGLAND_North West,0,0,0,0,0,0.33
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,ENGLAND_North East,0,0,0,0,0,0.05
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,ENGLAND_London,0,0,0,0,0,0.02
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,WALES,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33504,HDC NDPB Horticultural Development Council.,ID,CUR,CG,OUTSIDE UK,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,WALES,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,OUTSIDE UK,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,ENGLAND_North East,0.99,0.83,0.89,0.63,0.73,-1.33
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,ENGLAND_East Midlands,1.65,1.38,1.48,1.04,1.21,-2.21
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,ENGLAND_South West,1.92,1.61,1.73,1.21,1.41,-2.58
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,1.95,1.64,1.76,1.24,1.44,-2.63
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,ENGLAND_West Midlands,2.07,1.74,1.87,1.31,1.52,-2.78
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,ENGLAND_Eastern,2.11,1.77,1.9,1.34,1.55,-2.84
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,ENGLAND_North West,2.65,2.22,2.39,1.68,1.95,-3.56
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,ENGLAND_London,2.88,2.42,2.6,1.83,2.12,-3.88
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CUR,CG,ENGLAND_South East,3.12,2.61,2.81,1.97,2.29,-4.19
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,ENGLAND_South East,-0.03,-0.03,-0.01,-0.01,-0.01,0.01
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,ENGLAND_London,-0.03,-0.03,-0.01,-0.01,-0.01,0.01
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,ENGLAND_North West,-0.03,-0.03,-0.01,-0.01,-0.01,0.01
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,ENGLAND_Eastern,-0.02,-0.02,-0.01,-0.01,-0.01,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,ENGLAND_West Midlands,-0.02,-0.02,-0.01,-0.01,-0.01,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,-0.02,-0.02,-0.01,-0.01,-0.01,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,ENGLAND_South West,-0.02,-0.02,-0.01,-0.01,-0.01,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,ENGLAND_East Midlands,-0.02,-0.02,-0.01,-0.01,-0.01,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,ENGLAND_North East,-0.01,-0.01,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,SCOTLAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,WALES,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,NORTHERN IRELAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33503,MDC NDPB Milk Development Council,ID,CAP,CG,OUTSIDE UK,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33502,HGCA NDPB Home Grown Cereals Authority,ID,CUR,CG,ENGLAND_Eastern,0,0,0,0,0,5.4
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33502,HGCA NDPB Home Grown Cereals Authority,ID,CUR,CG,ENGLAND_East Midlands,0,0,0,0,0,3.8
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33502,HGCA NDPB Home Grown Cereals Authority,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,2.8
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33502,HGCA NDPB Home Grown Cereals Authority,ID,CUR,CG,ENGLAND_South West,0,0,0,0,0,2.2
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33502,HGCA NDPB Home Grown Cereals Authority,ID,CUR,CG,ENGLAND_West Midlands,0,0,0,0,0,1.8
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33502,HGCA NDPB Home Grown Cereals Authority,ID,CUR,CG,ENGLAND_London,0,0,0,0,0,1.3
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33502,HGCA NDPB Home Grown Cereals Authority,ID,CUR,CG,ENGLAND_South East,0,0,0,0,0,1.3
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33502,HGCA NDPB Home Grown Cereals Authority,ID,CUR,CG,ENGLAND_North East,0,0,0,0,0,0.8
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33502,HGCA NDPB Home Grown Cereals Authority,ID,CUR,CG,ENGLAND_North West,0,0,0,0,0,0.6
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33502,HGCA NDPB Home Grown Cereals Authority,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
3,DEFRA               ,"Agriculture, fisheries and forestry",Other agriculture food fisheries policy,33502,HGCA NDPB Home Grown Cereals Authority,ID,CUR,CG,WALES,0,0,0,0,0,0
